iid,gender,idg,partner,pid,match,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,dist_signup
264,0,25,21,293.0,0,0.23,0.18,0.21,0.18,0.1,0.1,0,0.15151515151515152,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.09090909090909091,5.0,5.0,2.0,26.0,6.0,1.0,6.0,2.0,2.0,7.0,1.0,7.0,5.0,7.0,8.0,6.0,1.0,5.0,9.0,7.0,4.0,8.0,2.0,6.0,2.0,1.0,3.0,,0.15,0.15,0.25,0.2,0.05,0.2,0,0.1,0.23333333333333334,0.2,0.13333333333333333,0.2,0.13333333333333333,3.0,4.0,0.0,2.0,0.20512820512820512,0.20512820512820512,0.23076923076923078,0.20512820512820512,0.15384615384615385,0.010900000000000003
265,0,27,1,273.0,0,0.3,0.25,0.18,0.18,0.04,0.05,0,0.11904761904761904,0.16666666666666666,0.21428571428571427,0.09523809523809523,0.19047619047619047,0.21428571428571427,7.0,4.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,1,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.11428571428571428,0.11428571428571428,0.2571428571428571,6.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0782
265,0,27,2,274.0,0,0.3,0.1,0.2,0.2,0.1,0.1,0,0.26666666666666666,0.2,0.13333333333333333,0.0,0.26666666666666666,0.13333333333333333,2.0,4.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.17857142857142858,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.10714285714285714,5.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.05
265,0,27,3,275.0,0,0.25,0.1,0.25,0.05,0.1,0.25,1,0.17142857142857143,0.17142857142857143,0.2,0.11428571428571428,0.14285714285714285,0.2,6.0,5.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.18604651162790697,0.13953488372093023,0.23255813953488372,0.11627906976744186,0.13953488372093023,0.18604651162790697,6.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.04000000000000001
265,0,27,4,276.0,0,0.24,0.16,0.28,0.14,0.08,0.1,0,0.13636363636363635,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.13636363636363635,0.18181818181818182,3.0,3.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.16216216216216217,0.13513513513513514,0.21621621621621623,0.10810810810810811,0.16216216216216217,0.21621621621621623,8.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0278
265,0,27,5,277.0,0,0.6,0.2,0.0,0.2,0.0,0.0,0,0.13513513513513514,0.21621621621621623,0.1891891891891892,0.13513513513513514,0.24324324324324326,0.08108108108108109,6.0,2.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.15625,0.1875,0.1875,0.15625,0.1875,0.125,7.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.23500000000000001
265,0,27,6,278.0,0,0.25,0.15,0.2,0.25,0.1,0.05,0,0.14285714285714285,0.14285714285714285,0.2,0.14285714285714285,0.14285714285714285,0.22857142857142856,6.0,5.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.14705882352941177,0.17647058823529413,0.17647058823529413,0.14705882352941177,0.14705882352941177,0.20588235294117646,6.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.05500000000000001
265,0,27,7,279.0,0,0.27,0.15,0.28,0.1,0.1,0.1,0,0.1875,0.21875,0.28125,0.09375,0.125,0.09375,6.0,4.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.20689655172413793,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.20689655172413793,0.10344827586206896,6.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0279
265,0,27,8,280.0,0,0.25,0.2,0.3,0.15,0.05,0.05,0,0.09375,0.21875,0.25,0.09375,0.25,0.09375,4.0,2.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,1,0.17777777777777778,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.17777777777777778,0.08888888888888889,9.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.035
265,0,27,9,281.0,1,0.2,0.2,0.2,0.15,0.05,0.2,1,0.18181818181818182,0.24242424242424243,0.24242424242424243,0.15151515151515152,0.09090909090909091,0.09090909090909091,5.0,3.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,1,0.2571428571428571,0.17142857142857143,0.2571428571428571,0.08571428571428572,0.17142857142857143,0.05714285714285714,8.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.05500000000000001
265,0,27,10,282.0,0,0.25,0.15,0.2,0.2,0.1,0.1,1,0.25,0.25,0.25,0.0,0.25,0.0,7.0,2.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.21951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.14634146341463414,0.04878048780487805,8.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0475
265,0,27,11,283.0,0,0.5,0.1,0.1,0.1,0.1,0.1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,10.0,10.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.12499999999999999
265,0,27,12,284.0,0,0.25,0.2,0.25,0.2,0.1,0.0,0,0.25,0.375,0.0,0.1875,0.1875,0.0,4.0,1.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.05555555555555555,8.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.047500000000000014
265,0,27,13,285.0,0,0.2,0.2,0.25,0.25,0.05,0.05,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.0,7.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.17857142857142858,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.17857142857142858,0.07142857142857142,7.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.05000000000000001
265,0,27,14,286.0,0,0.1,0.15,0.25,0.15,0.15,0.2,1,0.2692307692307692,0.23076923076923078,0.34615384615384615,0.0,0.0,0.15384615384615385,4.0,3.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.15,0.2,0.2,0.1,0.2,0.15,8.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0325
265,0,27,15,287.0,0,0.35,0.4,0.05,0.05,0.07,0.08,1,0.13513513513513514,0.24324324324324326,0.1891891891891892,0.13513513513513514,0.13513513513513514,0.16216216216216217,6.0,7.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.16216216216216217,0.21621621621621623,0.24324324324324326,0.13513513513513514,0.16216216216216217,0.08108108108108109,9.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.16590000000000005
265,0,27,16,288.0,0,0.2,0.2,0.15,0.25,0.1,0.1,0,0.12,0.24,0.2,0.12,0.2,0.12,3.0,3.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.15,0.175,0.175,0.15,0.175,0.175,7.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.07000000000000002
265,0,27,17,289.0,0,0.2,0.3,0.1,0.2,0.0,0.2,0,0.15,0.2,0.25,0.15,0.15,0.1,3.0,1.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.03225806451612903,6.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.115
265,0,27,18,290.0,0,0.3,0.1,0.3,0.1,0.05,0.15,0,0.11538461538461539,0.19230769230769232,0.23076923076923078,0.11538461538461539,0.19230769230769232,0.15384615384615385,3.0,2.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.2647058823529412,0.14705882352941177,0.23529411764705882,0.08823529411764706,0.17647058823529413,0.08823529411764706,6.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.030000000000000006
265,0,27,19,291.0,0,0.2,0.2,0.15,0.15,0.12,0.18,0,0.1,0.225,0.225,0.15,0.15,0.15,5.0,5.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.16666666666666666,0.19444444444444445,0.19444444444444445,0.16666666666666666,0.19444444444444445,0.08333333333333333,7.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.06240000000000002
265,0,27,20,292.0,0,0.2,0.18,0.2,0.17,0.1,0.15,0,0.16666666666666666,0.23333333333333334,0.23333333333333334,0.1,0.16666666666666666,0.1,4.0,4.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.25,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.19444444444444445,0.05555555555555555,8.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0459
265,0,27,21,293.0,0,0.23,0.18,0.21,0.18,0.1,0.1,0,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.09090909090909091,3.0,3.0,2.0,32.0,1.0,4.0,5.0,2.0,2.0,2.0,9.0,8.0,8.0,7.0,8.0,2.0,1.0,2.0,10.0,6.0,7.0,10.0,8.0,9.0,2.0,1.0,3.0,,0.15,0.05,0.45,0.1,0.15,0.1,0,0.16216216216216217,0.21621621621621623,0.21621621621621623,0.10810810810810811,0.21621621621621623,0.08108108108108109,6.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.04490000000000001
266,0,29,1,273.0,0,0.3,0.25,0.18,0.18,0.04,0.05,1,0.17777777777777778,0.17777777777777778,0.2,0.15555555555555556,0.15555555555555556,0.13333333333333333,8.0,6.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.1388888888888889,0.2222222222222222,0.25,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,7.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.007200000000000001
266,0,29,2,274.0,0,0.3,0.1,0.2,0.2,0.1,0.1,1,0.16326530612244897,0.1836734693877551,0.16326530612244897,0.16326530612244897,0.14285714285714285,0.1836734693877551,8.0,8.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.17391304347826086,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.043478260869565216,2.0,6.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0125
266,0,29,3,275.0,0,0.25,0.1,0.25,0.05,0.1,0.25,1,0.15,0.15,0.2,0.15,0.15,0.2,7.0,7.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.25,0.0,0.25,0.15,0.35,0.0,2.0,2.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.042499999999999996
266,0,29,4,276.0,0,0.24,0.16,0.28,0.14,0.08,0.1,1,0.25,0.25,0.16666666666666666,0.1388888888888889,0.1111111111111111,0.08333333333333333,7.0,2.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.18518518518518517,0.14814814814814814,0.037037037037037035,4.0,6.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.013300000000000001
266,0,29,5,277.0,0,0.6,0.2,0.0,0.2,0.0,0.0,0,0.25,0.25,0.25,0.25,0.0,0.0,6.0,2.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.16,0.32,0.24,0.16,0.12,0.0,5.0,2.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0875
266,0,29,6,278.0,0,0.25,0.15,0.2,0.25,0.1,0.05,1,0.19047619047619047,0.16666666666666666,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.07142857142857142,7.0,7.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.14285714285714285,0.25,0.32142857142857145,0.10714285714285714,0.17857142857142858,0.0,5.0,6.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.007500000000000002
266,0,29,7,279.0,0,0.27,0.15,0.28,0.1,0.1,0.1,1,0.1951219512195122,0.17073170731707318,0.1951219512195122,0.17073170731707318,0.17073170731707318,0.0975609756097561,6.5,6.5,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.1794871794871795,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.1282051282051282,0.07692307692307693,6.0,7.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.020900000000000005
266,0,29,8,280.0,0,0.25,0.2,0.3,0.15,0.05,0.05,0,0.2,0.175,0.175,0.2,0.125,0.125,7.0,1.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.15,0.3,0.4,0.15,0.0,0.0,3.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0125
266,0,29,9,281.0,0,0.2,0.2,0.2,0.15,0.05,0.2,1,0.17307692307692307,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.1346153846153846,0.15384615384615385,9.0,6.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.14285714285714285,0.25,0.32142857142857145,0.10714285714285714,0.0,0.17857142857142858,4.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0125
266,0,29,10,282.0,0,0.25,0.15,0.2,0.2,0.1,0.1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.0,3.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.14814814814814814,0.2962962962962963,0.2222222222222222,0.18518518518518517,0.14814814814814814,0.0,4.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0075000000000000015
266,0,29,11,283.0,0,0.5,0.1,0.1,0.1,0.1,0.1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,10.0,10.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.06451612903225806,0.22580645161290322,0.22580645161290322,0.3225806451612903,0.16129032258064516,0.0,6.0,7.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.05750000000000001
266,0,29,12,284.0,0,0.25,0.2,0.25,0.2,0.1,0.0,0,0.2857142857142857,0.38095238095238093,0.0,0.3333333333333333,0.0,0.0,7.0,5.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,1,0.16216216216216217,0.16216216216216217,0.1891891891891892,0.21621621621621623,0.13513513513513514,0.13513513513513514,6.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0125
266,0,29,13,285.0,0,0.2,0.2,0.25,0.25,0.05,0.05,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.5,7.5,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.08333333333333333,0.25,0.2916666666666667,0.08333333333333333,0.25,0.041666666666666664,2.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.004999999999999999
266,0,29,14,286.0,0,0.1,0.15,0.25,0.15,0.15,0.2,1,0.2916666666666667,0.0,0.3333333333333333,0.0,0.0,0.375,5.0,4.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.15384615384615385,0.34615384615384615,0.19230769230769232,0.11538461538461539,0.0,0.19230769230769232,3.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.035
266,0,29,15,287.0,0,0.35,0.4,0.05,0.05,0.07,0.08,1,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.17647058823529413,0.0,6.0,6.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.0,0.26666666666666666,0.0,1.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.05890000000000001
266,0,29,16,288.0,1,0.2,0.2,0.15,0.25,0.1,0.1,1,0.19444444444444445,0.16666666666666666,0.19444444444444445,0.16666666666666666,0.1388888888888889,0.1388888888888889,6.0,3.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,1,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.20588235294117646,0.14705882352941177,0.0,8.0,5.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0075000000000000015
266,0,29,17,289.0,1,0.2,0.3,0.1,0.2,0.0,0.2,1,0.19047619047619047,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.07142857142857142,0.14285714285714285,8.0,7.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,1,0.19444444444444445,0.25,0.2222222222222222,0.19444444444444445,0.1388888888888889,0.0,8.0,7.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.017499999999999998
266,0,29,18,290.0,0,0.3,0.1,0.3,0.1,0.05,0.15,1,0.1,0.175,0.175,0.175,0.175,0.2,6.0,4.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,0,0.2962962962962963,0.18518518518518517,0.2962962962962963,0.07407407407407407,0.14814814814814814,0.0,2.0,0.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.025
266,0,29,19,291.0,1,0.2,0.2,0.15,0.15,0.12,0.18,1,0.15217391304347827,0.1956521739130435,0.1956521739130435,0.17391304347826086,0.10869565217391304,0.17391304347826086,7.0,7.0,2.0,28.0,16.0,2.0,7.0,3.0,10.0,5.0,4.0,5.0,4.0,7.0,8.0,8.0,1.0,6.0,5.0,1.0,4.0,10.0,6.0,7.0,2.0,6.0,4.0,,0.25,0.2,0.2,0.25,0.0,0.1,1,0.14583333333333334,0.16666666666666666,0.1875,0.1875,0.1875,0.125,7.0,8.0,0.0,4.0,0.23529411764705882,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.0179
